iter	RMSE
317	2345.91842
318	2343.979257
319	2342.407423
320	2340.679536
321	2339.04693
322	2337.61344
323	2335.117597
324	2332.974265
325	2330.866722
326	2329.057643
327	2327.219343
328	2325.580776
329	2324.42519
330	2322.82285
331	2320.91336
332	2318.627686
333	2317.006549
334	2315.006794
335	2313.539668
336	2311.552156
337	2309.564242
338	2307.906065
339	2306.348293
340	2304.675184
341	2302.635353
342	2301.21608
343	2299.73553
344	2298.498379
345	2296.404621
346	2294.820849
347	2292.89357
348	2291.005849
349	2289.150029
350	2287.096917
351	2285.924554
352	2284.336295
353	2282.512376
354	2281.174046
355	2279.592216
356	2278.246052
357	2276.859633
358	2275.72443
359	2274.253658
360	2272.813165
361	2271.532765
362	2270.066369
363	2268.660623
364	2267.510546
365	2265.592523
366	2264.277839
367	2262.696784
368	2261.016797
369	2259.965245
370	2258.461875
371	2256.988586
372	2255.354952
373	2254.314014
374	2252.815232
375	2251.920988
376	2250.369807
377	2248.863862
378	2247.773477
379	2245.941064
380	2244.290753
381	2242.85853
382	2241.031077
383	2238.78856
384	2237.644779
385	2236.344875
386	2235.049229
387	2233.749643
388	2232.063403
389	2230.406502
390	2229.175618
391	2227.546099
392	2226.319311
393	2224.699274
394	2223.145227
395	2221.89954
396	2220.55431
397	2219.567394
398	2217.899605
399	2216.76976
400	2214.999288
401	2213.325862
402	2212.34191
403	2210.506413
404	2208.958537
405	2208.016253
406	2207.017779
407	2205.851585
408	2204.254949
409	2202.59776
410	2201.279603
411	2199.513262
412	2198.466748
413	2197.511859
414	2195.97027
415	2194.257103
416	2193.17118
417	2191.968311
418	2190.84616
419	2190.001996
420	2188.387771
421	2186.968243
422	2185.885607
423	2185.193928
424	2184.09702
425	2183.18877
426	2181.341999
427	2180.308722
428	2179.161228
429	2177.789674
430	2176.899997
431	2175.717729
432	2174.533086
433	2173.840843
434	2173.04911
435	2171.87699
436	2170.874568
437	2169.671476
438	2168.588391
439	2167.474014
440	2166.924493
441	2166.22705
442	2164.97671
443	2163.552571
444	2162.328189
445	2161.005437
446	2159.864385
447	2158.794128
448	2157.353265
449	2156.201921
450	2154.602072
451	2153.544987
452	2152.575554
453	2151.247664
454	2150.191253
455	2148.491341
456	2147.103826
457	2146.284211
458	2145.080096
459	2143.702542
460	2142.670403
461	2142.022348
462	2140.846966
463	2139.420262
464	2138.788378
465	2137.415851
466	2136.5497
467	2135.932864
468	2134.922571
469	2133.950315
470	2132.516143
471	2131.75533
472	2131.068221
473	2130.370456
474	2129.40918
475	2128.135461
476	2127.256968
477	2126.177273
478	2124.882647
479	2123.641053
480	2122.110406
481	2120.841048
482	2120.09386
483	2119.234342
484	2118.112073
485	2117.162789
486	2115.890968
487	2114.668529
488	2113.243429
489	2112.259109
490	2111.235631
491	2110.189111
492	2109.200371
493	2108.531281
494	2107.463525
495	2106.607967
496	2105.59928
497	2104.319819
498	2103.238983
499	2101.983243
500	2100.706241
501	2099.670754
502	2099.125175
503	2098.13558
504	2097.113991
505	2096.078301
506	2095.06386
507	2093.94306
508	2093.180995
509	2092.520948
510	2091.654538
511	2090.781373
512	2089.987984
513	2089.054993
514	2088.260139
515	2087.38594
516	2086.589727
517	2085.843868
518	2085.05421
519	2084.117499
520	2083.239017
521	2082.468268
522	2081.905018
523	2081.188609
524	2080.129944
525	2079.345762
526	2079.082007
527	2078.139548
528	2077.321483
529	2076.491484
530	2075.586552
531	2074.904923
532	2074.255121
533	2073.252984
534	2072.250889
535	2071.427843
536	2070.509314
537	2069.531803
538	2068.807881
539	2067.829898
540	2066.862976
541	2065.862385
542	2064.717279
543	2063.76474
544	2062.80029
545	2062.005547
546	2061.154958
547	2060.41603
548	2059.466926
549	2058.638328
550	2057.706085
551	2056.834349
552	2055.926605
553	2054.658074
554	2053.995272
555	2053.047099
556	2052.186057
557	2051.51891
558	2050.725245
559	2049.79919
560	2049.338297
561	2048.324187
562	2047.277448
563	2046.460264
564	2045.87376
565	2045.16846
566	2044.308358
567	2043.384995
568	2042.939483
569	2042.281353
570	2041.515455
571	2040.767142
572	2040.151905
573	2039.590079
574	2039.053408
575	2038.40964
576	2038.12402
577	2037.110976
578	2036.121413
579	2035.684455
580	2035.233482
581	2034.462191
582	2033.251891
583	2032.515776
584	2031.843444
585	2031.22212
586	2030.199411
587	2029.728691
588	2028.891537
589	2028.267987
590	2027.375099
591	2026.509965
592	2025.972488
593	2025.356098
594	2024.742283
595	2024.280925
596	2023.637967
597	2022.902034
598	2022.055117
599	2021.163963
600	2020.744036
601	2019.920833
602	2019.274248
603	2018.537263
604	2017.043858
605	2016.461935
606	2015.764244
607	2014.816062
608	2014.401524
609	2013.549593
610	2012.762888
611	2012.13414
612	2011.447799
613	2010.756621
614	2010.061506
615	2009.624786
616	2009.036425
617	2008.306863
618	2006.937273
619	2006.146456
620	2005.468932
621	2004.201521
622	2003.430104
623	2003.030868
624	2001.747321
625	2001.122819
626	2000.175137
627	1999.009258
628	1998.055023
629	1997.407241
630	1996.43813
631	1995.979635
632	1995.500089
633	1994.665605
634	1993.409741
635	1992.525675
636	1991.891701
637	1991.528366
638	1990.995424
639	1990.435777
640	1989.751945
641	1989.06717
642	1988.340766
643	1987.576495
644	1986.418134
645	1985.625761
646	1985.132471
647	1984.38102
648	1983.680411
649	1983.023687
650	1982.221003
651	1981.6809
652	1980.80654
653	1980.203844
654	1979.838304
655	1979.10918
656	1978.44278
657	1977.484674
658	1976.530962
659	1976.231057
660	1975.779213
661	1974.981867
662	1974.171105
663	1973.75685
664	1973.504703
665	1972.653192
666	1972.105019
667	1971.268097
668	1970.329629
669	1969.904449
670	1969.441021
671	1968.825472
672	1968.346689
673	1967.644808
674	1967.04806
675	1966.448145
676	1965.433111
677	1964.913753
678	1964.366156
679	1963.835027
680	1963.189612
681	1962.187958
682	1961.571907
683	1960.991288
684	1960.671541
685	1960.094352
686	1959.65568
687	1959.131343
688	1958.60339
689	1957.535751
690	1957.122536
691	1956.250206
692	1955.858427
693	1955.481127
694	1954.454915
695	1953.76804
696	1953.05611
697	1952.5432
698	1951.720627
699	1951.069248
700	1950.558126
701	1949.815567
702	1948.915694
703	1947.915443
704	1947.679129
705	1947.038152
706	1946.385705
707	1945.617254
708	1945.091816
709	1944.391861
710	1943.783598
711	1943.413671
712	1942.743565
713	1941.808155
714	1941.146831
715	1940.686244
716	1940.323954
717	1939.647767
718	1939.037131
719	1938.495469
720	1938.221146
721	1937.577022
722	1937.106892
723	1936.847231
724	1936.3012
725	1935.820964
726	1935.21713
727	1934.464538
728	1933.512998
729	1932.90057
730	1932.048969
731	1931.279579
732	1930.894414
733	1930.452024
734	1930.00707
735	1929.292693
736	1928.58353
737	1927.979972
738	1927.788346
739	1927.23904
740	1926.626562
741	1925.955644
742	1925.432878
743	1924.844355
744	1924.583846
745	1923.686204
746	1923.437268
747	1923.078903
748	1922.457155
749	1922.033501
750	1921.67285
751	1921.102165
752	1920.390847
753	1919.774735
754	1919.311712
755	1918.601261
756	1917.856894
757	1917.525498
758	1916.907514
759	1916.094401
760	1915.725879
761	1915.408839
762	1914.654875
763	1914.123859
764	1913.65064
765	1913.082494
766	1912.368542
767	1911.83616
768	1911.489905
769	1910.701666
770	1910.501249
771	1909.850671
772	1909.213454
773	1908.848881
774	1908.316552
775	1907.663163
776	1906.865419
777	1906.333863
778	1905.834626
779	1905.374833
780	1904.815927
781	1904.433651
782	1903.844682
783	1903.292395
784	1902.749315
785	1902.201627
786	1901.905932
787	1901.31531
788	1901.084396
789	1900.721544
790	1900.279586
791	1900.055813
792	1899.601079
793	1899.171974
794	1898.925708
795	1898.519998
796	1898.234601
797	1897.714965
798	1897.2036
799	1896.719747
800	1896.365346
801	1895.877895
802	1895.556782
803	1895.122826
804	1894.836514
805	1894.563853
806	1894.037922
807	1893.531084
808	1892.95947
809	1892.567345
810	1892.120883
811	1891.625183
812	1891.332277
813	1890.765788
814	1890.541983
815	1889.789198
816	1889.202644
817	1888.869726
818	1888.523707
819	1888.026085
820	1887.805989
821	1887.477424
822	1887.066061
823	1886.399762
824	1886.042396
825	1885.529694
826	1884.973359
827	1884.559751
828	1884.265079
829	1883.590339
830	1883.380931
831	1883.166686
832	1882.595088
833	1882.402435
834	1882.186095
835	1881.73978
836	1881.356603
837	1881.136585
838	1880.577382
839	1880.345612
840	1879.933278
841	1879.511964
842	1879.14824
843	1878.662176
844	1878.351183
845	1878.027484
846	1877.050609
847	1876.512084
848	1876.218081
849	1875.520832
850	1875.167089
851	1874.769709
852	1874.471963
853	1874.042551
854	1873.659533
855	1873.192316
856	1872.792531
857	1872.412542
858	1872.089595
859	1871.8882
860	1871.54129
861	1871.225413
862	1870.699154
863	1869.881739
864	1869.294846
865	1869.030694
866	1868.652703
867	1868.349026
868	1868.234493
869	1867.469611
870	1867.006474
871	1866.657921
872	1866.412993
873	1865.888036
874	1865.569057
875	1865.289102
876	1865.092396
877	1864.730094
878	1864.005886
879	1863.429215
880	1863.174056
881	1862.525846
882	1862.156072
883	1861.638249
884	1860.793877
885	1860.025646
886	1859.466953
887	1859.20525
888	1858.725026
889	1858.371718
890	1857.995089
891	1857.533563
892	1856.965306
893	1856.458621
894	1856.002237
895	1855.41653
896	1854.977942
897	1854.6314
898	1854.156019
899	1853.667617
900	1853.350969
901	1852.718879
902	1852.16468
903	1851.860287
904	1851.342056
905	1850.966523
906	1850.536314
907	1850.192015
908	1849.157238
909	1848.539281
910	1847.855834
911	1847.448731
912	1846.789115
913	1846.40052
914	1846.110761
915	1845.622966
916	1845.004005
917	1844.541151
918	1844.059982
919	1843.787346
920	1843.253877
921	1842.792442
922	1841.971146
923	1841.564984
924	1841.085149
925	1840.929844
926	1840.677658
927	1839.959272
928	1839.829361
929	1839.144916
930	1838.757419
931	1838.048897
932	1837.531896
933	1837.017687
934	1836.833304
935	1836.3815
936	1836.070778
937	1835.664993
938	1835.467309
939	1835.291825
940	1835.117896
941	1834.862743
942	1834.389029
943	1834.039926
944	1833.448332
945	1832.968712
946	1832.389218
947	1831.965765
948	1831.640046
949	1831.111705
950	1830.410941
951	1830.019994
952	1829.870332
953	1829.652121
954	1829.126628
955	1828.48527
956	1828.082614
957	1827.647536
958	1827.291582
959	1826.889805
960	1826.37351
961	1825.825422
962	1825.50471
963	1825.251458
964	1824.852
965	1824.42031
966	1823.796309
967	1823.20495
968	1822.653613
969	1822.315692
970	1821.979789
971	1821.454379
972	1821.192665
973	1820.711542
974	1820.506662
975	1820.101166
976	1819.756733
977	1819.370119
978	1819.208584
979	1818.890635
980	1818.396118
981	1817.751948
982	1817.323155
983	1816.723793
984	1816.468173
985	1816.165303
986	1815.78457
987	1815.610908
988	1815.24146
989	1814.331518
990	1813.786286
991	1813.261774
992	1812.788522
993	1812.429732
994	1812.006687
995	1811.478415
996	1811.076186
997	1810.806847
998	1810.549724
999	1810.167954
