iter	RMSE
695	1568.555271
696	1568.324505
697	1567.759491
698	1567.57701
699	1567.42989
700	1567.366811
701	1566.531436
702	1566.189339
703	1565.680299
704	1565.120581
705	1564.707704
706	1564.139162
707	1563.733576
708	1563.40654
709	1562.986752
710	1562.721845
711	1562.125444
712	1561.795
713	1561.790329
714	1561.432613
715	1560.438091
716	1560.060796
717	1559.66336
718	1559.354878
719	1558.946749
720	1558.638446
721	1558.293248
722	1558.095587
723	1557.74263
724	1557.256875
725	1556.741278
726	1556.218754
727	1555.744516
728	1555.344631
729	1554.950565
730	1554.803097
731	1554.606833
732	1554.341402
733	1554.144286
734	1553.475456
735	1552.998073
736	1552.712018
737	1552.278019
738	1552.02733
739	1551.855086
740	1551.529017
741	1551.222769
742	1550.413121
743	1550.232999
744	1549.97309
745	1549.702572
746	1549.363844
747	1548.746672
748	1548.543003
749	1548.310576
750	1547.855847
751	1547.72684
752	1547.411382
753	1546.761192
754	1546.495247
755	1545.863302
756	1545.009047
757	1544.51529
758	1544.392398
759	1543.586842
760	1543.373762
761	1543.028156
762	1542.830571
763	1542.343402
764	1542.079551
765	1541.529913
766	1541.12882
767	1540.618416
768	1540.438179
769	1540.086283
770	1540.002126
771	1539.879999
772	1539.356208
773	1538.914532
774	1538.528811
775	1538.110607
776	1537.864062
777	1537.286581
778	1536.769901
779	1536.563931
780	1536.334451
781	1535.775739
782	1535.583582
783	1535.299178
784	1534.756659
785	1534.21721
786	1533.908901
787	1533.624215
788	1533.287592
789	1533.078717
790	1532.691808
791	1532.393203
792	1532.05827
793	1531.571909
794	1530.903275
795	1530.053714
796	1529.768176
797	1529.256211
798	1528.702206
799	1528.176742
800	1527.98735
801	1527.116869
802	1526.962853
803	1526.821833
804	1526.627168
805	1526.202228
806	1525.930486
807	1525.647642
808	1525.543721
809	1524.877802
810	1524.322509
811	1523.953998
812	1523.601064
813	1523.454947
814	1522.784379
815	1522.311973
816	1522.151561
817	1521.720974
818	1521.274656
819	1520.719406
820	1520.520311
821	1520.091865
822	1519.773723
823	1519.538593
824	1519.302147
825	1518.669473
826	1518.553104
827	1518.338972
828	1518.144971
829	1517.600552
830	1517.463188
831	1517.037163
832	1516.707585
833	1516.278003
834	1516.049703
835	1515.895841
836	1515.637578
837	1515.299145
838	1515.074523
839	1514.660887
840	1514.334262
841	1514.135573
842	1513.909125
843	1513.636168
844	1513.403979
845	1513.042473
846	1512.638659
847	1512.169244
848	1511.933567
849	1511.833223
850	1511.701171
851	1511.5572
852	1511.466678
853	1511.217616
854	1510.869644
855	1510.52461
856	1510.222907
857	1509.734711
858	1509.46231
859	1509.219816
860	1509.142479
861	1508.783232
862	1508.489083
863	1508.070007
864	1507.845148
865	1507.446999
866	1507.334382
867	1506.873711
868	1506.755145
869	1506.309105
870	1506.047159
871	1505.473366
872	1505.267101
873	1505.022304
874	1504.896615
875	1504.726473
876	1504.215796
877	1503.714464
878	1503.279739
879	1502.920475
880	1502.230814
881	1502.016388
882	1501.719415
883	1501.716266
884	1501.310538
885	1501.057572
886	1500.560884
887	1500.291425
888	1499.945444
889	1499.833021
890	1499.345634
891	1498.727144
892	1498.614074
893	1497.89471
894	1497.53183
895	1497.4595
896	1497.274154
897	1496.95613
898	1496.915532
899	1496.261229
900	1496.081944
901	1495.857188
902	1495.52137
903	1495.448951
904	1495.263234
905	1495.141424
906	1494.594898
907	1494.482651
908	1493.875167
909	1493.599047
910	1493.056043
911	1492.935481
912	1492.581797
913	1492.332917
914	1492.080496
915	1491.471693
916	1491.317093
917	1490.668329
918	1490.033793
919	1489.640889
920	1489.320319
921	1489.016894
922	1488.611721
923	1488.332824
924	1488.29769
925	1488.2171
926	1487.828418
927	1487.441184
928	1486.736158
929	1486.367462
930	1485.557159
931	1485.15295
932	1484.622677
933	1484.326367
934	1484.082953
935	1483.835206
936	1483.685041
937	1483.330513
938	1483.307384
939	1482.854026
940	1482.458877
941	1482.071118
942	1481.803813
943	1481.765833
944	1481.108467
945	1480.866292
946	1480.472801
947	1480.269143
948	1479.774228
949	1479.334083
950	1478.90016
951	1478.682583
952	1478.610762
953	1478.511965
954	1478.404273
955	1477.988149
956	1477.539237
957	1477.304689
958	1477.116665
959	1476.70681
960	1476.477218
961	1476.106278
962	1475.841771
963	1475.570497
964	1474.941191
965	1474.657371
966	1474.471587
967	1474.19061
968	1474.167158
969	1473.562979
970	1473.412368
971	1473.24467
972	1473.023499
973	1472.893351
974	1472.640163
975	1472.52296
976	1471.989089
977	1471.544063
978	1471.197797
979	1470.969732
980	1470.680575
981	1470.268368
982	1470.213446
983	1469.895652
984	1469.780966
985	1469.615598
986	1469.282215
987	1468.914922
988	1468.69506
989	1468.30995
990	1468.24288
991	1468.072226
992	1467.512956
993	1467.421747
994	1467.194318
995	1466.257905
996	1465.731828
997	1465.236738
998	1464.899211
999	1464.411487
