iter	Passed	Remaining
246	10473	31928
247	10520	31900
248	10563	31858
249	10607	31823
250	10648	31776
251	10689	31729
252	10731	31686
253	10770	31633
254	10808	31578
255	10848	31529
256	10893	31494
257	10943	31473
258	10985	31430
259	11027	31386
260	11070	31345
261	11126	31342
262	11168	31297
263	11207	31245
264	11250	31203
265	11292	31159
266	11332	31110
267	11377	31076
268	11422	31040
269	11461	30989
270	11502	30941
271	11540	30888
272	11588	30860
273	11631	30818
274	11672	30774
275	11710	30720
276	11751	30673
277	11797	30639
278	11836	30587
279	11878	30545
280	11921	30503
281	11962	30458
282	12005	30416
283	12048	30375
284	12088	30326
285	12183	30415
286	12222	30365
287	12264	30320
288	12305	30274
289	12347	30228
290	12388	30183
291	12435	30151
292	12473	30097
293	12512	30048
294	12553	30000
295	12592	29950
296	12638	29915
297	12680	29870
298	12723	29830
299	12761	29777
300	12805	29737
301	12849	29697
302	12890	29651
303	12932	29607
304	12975	29567
305	13016	29521
306	13063	29488
307	13100	29434
308	13141	29388
309	13185	29347
310	13237	29327
311	13281	29286
312	13323	29243
313	13364	29197
314	13403	29146
315	13446	29105
316	13491	29069
317	13532	29022
318	13573	28977
319	13617	28937
320	13660	28895
321	13705	28858
322	13746	28811
323	13785	28761
324	13828	28719
325	13871	28680
326	13924	28658
327	13962	28606
328	14004	28563
329	14043	28512
330	14082	28463
331	14125	28421
332	14167	28378
333	14207	28330
334	14259	28306
335	14300	28260
336	14346	28224
337	14389	28182
338	14430	28137
339	14469	28088
340	14511	28043
341	14558	28010
342	14601	27968
343	14643	27925
344	14685	27880
345	14726	27835
346	14770	27795
347	14814	27755
348	14854	27708
349	14896	27664
350	14938	27621
351	14985	27587
352	15027	27543
353	15068	27498
354	15109	27452
355	15152	27410
356	15197	27371
357	15255	27357
358	15295	27310
359	15333	27260
360	15378	27221
361	15429	27193
362	15467	27142
363	15506	27093
364	15546	27046
365	15586	26999
366	15632	26962
367	15674	26918
368	15717	26876
369	15757	26830
370	15800	26787
371	15848	26754
372	15896	26721
373	15936	26673
374	15975	26625
375	16019	26586
376	16064	26546
377	16102	26497
378	16145	26454
379	16187	26411
380	16228	26365
381	16283	26343
382	16325	26299
383	16363	26249
384	16405	26205
385	16448	26164
386	16492	26123
387	16530	26074
388	16572	26031
389	16616	25990
390	16657	25944
391	16701	25905
392	16746	25865
393	16786	25818
394	16823	25768
395	16865	25723
396	16914	25692
397	16959	25652
398	17001	25608
399	17041	25561
400	17079	25513
401	17123	25471
402	17165	25428
403	17208	25386
404	17250	25343
405	17320	25340
406	17377	25319
407	17426	25285
408	17469	25242
409	17510	25198
410	17556	25160
411	17592	25107
412	17634	25063
413	17673	25016
414	17715	24972
415	17757	24928
416	17805	24892
417	17845	24847
418	17889	24805
419	17931	24762
420	17971	24715
421	18011	24670
422	18057	24631
423	18099	24587
424	18140	24542
425	18182	24499
426	18225	24456
427	18271	24418
428	18312	24374
429	18364	24343
430	18402	24294
431	18439	24244
432	18487	24208
433	18525	24160
434	18565	24114
435	18604	24066
436	18645	24020
437	18691	23983
438	18730	23935
439	18771	23891
440	18810	23843
441	18856	23804
442	18906	23771
443	18934	23710
444	18971	23661
445	19012	23616
446	19054	23572
447	19102	23536
448	19145	23495
449	19187	23451
450	19221	23397
451	19251	23339
452	19291	23294
453	19328	23245
454	19426	23269
455	19468	23225
456	19509	23180
457	19555	23142
458	19595	23095
459	19633	23048
460	19674	23003
461	19713	22955
462	19756	22914
463	19804	22877
464	19848	22835
465	19890	22793
466	19932	22749
467	19970	22701
468	20018	22664
469	20058	22619
470	20098	22573
471	20140	22529
472	20181	22485
473	20228	22447
474	20270	22404
475	20313	22362
476	20354	22317
477	20396	22274
478	20454	22247
479	20493	22200
480	20537	22159
481	20578	22115
482	20620	22072
483	20667	22033
484	20708	21988
485	20747	21942
486	20788	21898
487	20830	21854
488	20878	21817
489	20921	21775
490	20963	21731
491	21003	21686
492	21042	21639
493	21089	21601
494	21132	21558
495	21172	21514
496	21211	21467
497	21251	21422
498	21295	21380
499	21336	21336
500	21377	21292
501	21417	21246
502	21469	21213
503	21524	21182
504	21565	21138
505	21604	21091
506	21647	21049
507	21690	21007
508	21733	20965
509	21775	20921
510	21818	20878
511	21865	20840
512	21908	20798
513	21953	20757
514	21996	20715
515	22035	20669
516	22075	20623
517	22118	20581
518	22164	20541
519	22208	20499
520	22250	20456
521	22281	20403
522	22324	20360
523	22366	20317
524	22416	20281
525	22456	20236
526	22511	20204
527	22548	20156
528	22592	20115
529	22634	20072
530	22676	20028
531	22716	19983
532	22758	19940
533	22793	19890
534	22856	19865
535	22900	19824
536	22938	19777
537	22979	19733
538	23029	19696
539	23072	19654
540	23113	19610
541	23135	19550
542	23177	19506
543	23218	19462
544	23259	19418
545	23303	19376
546	23346	19334
547	23386	19289
548	23426	19245
549	23468	19201
550	23535	19178
551	23576	19134
552	23613	19087
553	23654	19043
554	23695	18998
555	23739	18957
556	23780	18913
557	23821	18869
558	23864	18826
559	23903	18781
560	23950	18742
561	23991	18698
562	24034	18655
563	24074	18610
564	24112	18564
565	24158	18524
566	24200	18481
567	24240	18436
568	24277	18389
569	24321	18347
570	24364	18305
571	24404	18261
572	24446	18217
573	24483	18171
574	24525	18127
575	24587	18099
576	24626	18053
577	24668	18010
578	24711	17967
579	24752	17924
580	24796	17882
581	24838	17839
582	24878	17794
583	24919	17751
584	24953	17702
585	24997	17660
586	25041	17618
587	25081	17574
588	25121	17529
589	25158	17483
590	25201	17440
591	25240	17395
592	25279	17350
593	25321	17306
594	25363	17263
595	25406	17222
596	25451	17180
597	25492	17137
598	25534	17094
599	25571	17047
600	25671	17043
601	25714	17000
602	25755	16956
603	25796	16913
604	25836	16868
605	25878	16825
606	25924	16784
607	25964	16740
608	26001	16693
609	26043	16650
610	26085	16607
611	26113	16555
612	26158	16514
613	26195	16468
614	26234	16423
615	26261	16370
616	26303	16327
617	26351	16288
618	26392	16244
619	26431	16199
620	26473	16156
621	26510	16111
622	26553	16068
623	26595	16025
624	26638	15983
625	26689	15945
626	26729	15901
627	26772	15859
628	26818	15818
629	26858	15773
630	26896	15728
631	26940	15686
632	26980	15642
633	27024	15600
634	27055	15551
635	27095	15507
636	27136	15464
637	27177	15420
638	27223	15380
639	27267	15337
640	27314	15297
641	27359	15256
642	27403	15214
643	27449	15173
644	27492	15131
645	27531	15087
646	27570	15042
647	27610	14998
648	27654	14956
649	27711	14921
650	27749	14876
651	27791	14833
652	27839	14793
653	27883	14752
654	27925	14708
655	27965	14664
656	28005	14620
657	28046	14577
658	28093	14536
659	28134	14493
660	28168	14446
661	28201	14399
662	28241	14355
663	28289	14315
664	28331	14272
665	28370	14227
666	28413	14185
667	28443	14136
668	28482	14092
669	28528	14051
670	28570	14008
671	28608	13963
672	28650	13920
673	28696	13879
674	28759	13847
675	28803	13805
676	28841	13760
677	28880	13716
678	28921	13672
679	28961	13628
680	29006	13587
681	29048	13544
682	29088	13500
683	29128	13457
684	29167	13412
685	29214	13372
686	29253	13327
687	29298	13286
688	29339	13243
689	29382	13200
690	29425	13158
691	29467	13115
692	29508	13072
693	29544	13026
694	29588	12984
695	29633	12943
696	29674	12900
697	29716	12857
698	29758	12814
699	29822	12781
700	29867	12739
701	29912	12697
702	29954	12655
703	29995	12611
704	30034	12567
705	30081	12526
706	30122	12483
707	30159	12438
708	30201	12395
709	30241	12351
710	30286	12310
711	30324	12266
712	30366	12223
713	30406	12179
714	30449	12137
715	30495	12096
716	30536	12052
717	30577	12009
718	30617	11965
719	30654	11921
720	30696	11878
721	30739	11835
722	30781	11793
723	30842	11757
724	30884	11714
725	30925	11671
726	30964	11627
727	31002	11583
728	31041	11539
729	31084	11496
730	31129	11455
731	31172	11412
732	31210	11368
733	31248	11324
734	31286	11280
735	31331	11238
736	31389	11201
737	31433	11159
738	31471	11115
739	31513	11072
740	31556	11029
741	31598	10986
742	31640	10944
743	31683	10901
744	31724	10858
745	31763	10814
746	31800	10770
747	31917	10753
748	31967	10712
749	32020	10673
750	32071	10633
751	32138	10598
752	32189	10558
753	32234	10516
754	32285	10476
755	32330	10434
756	32369	10390
757	32414	10348
758	32459	10306
759	32500	10263
760	32542	10220
761	32580	10175
762	32619	10131
763	32663	10089
764	32704	10046
765	32743	10002
766	32786	9959
767	32830	9917
768	32868	9873
769	32927	9835
770	32969	9792
771	33010	9749
772	33051	9706
773	33094	9663
774	33132	9619
775	33173	9575
776	33211	9531
777	33253	9488
778	33298	9446
779	33340	9403
780	33382	9360
781	33424	9317
782	33465	9274
783	33506	9231
784	33552	9189
785	33592	9146
786	33631	9102
787	33670	9058
788	33713	9015
789	33762	8974
790	33802	8931
791	33842	8887
792	33885	8845
793	33925	8801
794	33986	8763
795	34028	8720
796	34067	8677
797	34106	8633
798	34147	8590
799	34194	8548
800	34236	8505
801	34279	8462
802	34317	8419
803	34357	8375
804	34403	8333
805	34445	8290
806	34488	8248
807	34526	8204
808	34568	8161
809	34610	8118
810	34649	8074
811	34689	8031
812	34728	7987
813	34773	7945
814	34819	7903
815	34863	7861
816	34901	7817
817	34940	7773
818	34999	7734
819	35044	7692
820	35085	7649
821	35128	7606
822	35167	7563
823	35208	7520
824	35255	7478
825	35297	7435
826	35339	7392
827	35383	7350
828	35421	7306
829	35464	7263
830	35506	7220
831	35549	7178
832	35588	7134
833	35630	7091
834	35674	7049
835	35715	7006
836	35754	6963
837	35798	6920
838	35837	6877
839	35883	6834
840	35919	6790
841	35959	6747
842	35999	6704
843	36064	6665
844	36108	6623
845	36144	6579
846	36186	6536
847	36218	6491
848	36262	6449
849	36308	6407
850	36351	6364
851	36393	6321
852	36430	6278
853	36472	6235
854	36513	6192
855	36562	6150
856	36601	6107
857	36640	6064
858	36679	6020
859	36717	5977
860	36765	5935
861	36808	5892
862	36851	5850
863	36893	5807
864	36933	5764
865	36977	5721
866	37017	5678
867	37075	5638
868	37114	5594
869	37159	5552
870	37205	5510
871	37247	5467
872	37285	5424
873	37324	5380
874	37365	5337
875	37412	5295
876	37455	5253
877	37497	5210
878	37539	5167
879	37580	5124
880	37623	5081
881	37665	5039
882	37706	4996
883	37750	4953
884	37795	4911
885	37841	4868
886	37882	4826
887	37921	4782
888	37958	4739
889	37998	4696
890	38044	4654
891	38146	4618
892	38189	4575
893	38231	4533
894	38272	4490
895	38314	4447
896	38351	4403
897	38396	4361
898	38436	4318
899	38482	4275
900	38524	4232
901	38560	4189
902	38599	4146
903	38640	4103
904	38684	4060
905	38731	4018
906	38772	3975
907	38812	3932
908	38850	3889
909	38896	3846
910	38946	3804
911	38990	3762
912	39029	3719
913	39060	3675
914	39097	3632
915	39142	3589
916	39205	3548
917	39247	3505
918	39286	3462
919	39324	3419
920	39367	3376
921	39412	3334
922	39450	3291
923	39493	3248
924	39532	3205
925	39573	3162
926	39621	3120
927	39662	3077
928	39700	3034
929	39739	2991
930	39783	2948
931	39829	2905
932	39871	2863
933	39908	2820
934	39948	2777
935	39986	2734
936	40031	2691
937	40071	2648
938	40103	2605
939	40143	2562
940	40201	2520
941	40261	2478
942	40304	2436
943	40345	2393
944	40387	2350
945	40430	2307
946	40477	2265
947	40516	2222
948	40555	2179
949	40598	2136
950	40637	2093
951	40681	2051
952	40720	2008
953	40763	1965
954	40801	1922
955	40840	1879
956	40883	1836
957	40921	1794
958	40964	1751
959	41006	1708
960	41049	1665
961	41093	1623
962	41133	1580
963	41170	1537
964	41235	1495
965	41270	1452
966	41316	1409
967	41360	1367
968	41398	1324
969	41442	1281
970	41482	1238
971	41524	1196
972	41565	1153
973	41607	1110
974	41650	1067
975	41683	1024
976	41726	982
977	41770	939
978	41812	896
979	41850	854
980	41893	811
981	41940	768
982	41980	726
983	42021	683
984	42062	640
985	42101	597
986	42145	555
987	42187	512
988	42232	469
989	42292	427
990	42336	384
991	42379	341
992	42417	299
993	42454	256
994	42497	213
995	42534	170
996	42579	128
997	42621	85
998	42660	42
999	42700	0
